## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_sorted.bam] OUTPUT=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_deduped.bam METRICS_FILE=/home/chan/mice_microgravity/outputs_primary/picard/SRR13535304_deduped.log REMOVE_DUPLICATES=true ASSUME_SORT_ORDER=coordinate TMP_DIR=[/home/chan/mice_microgravity/tmp] CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 21 14:12:00 PST 2021

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	291002	10608769	5526806	0	266066	7808119	0	0.738419	2872105

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1553.0	0	1	1
1554.0	0	1	1
1556.0	0	1	1
1557.0	0	1	1
1563.0	0	1	1
1566.0	0	1	1
1574.0	0	1	1
1576.0	0	1	1
1577.0	0	1	1
1578.0	0	1	1
1585.0	0	1	1
1586.0	0	1	1
1590.0	0	1	1
1597.0	0	1	1
1605.0	0	1	1
1618.0	0	1	1
1627.0	0	1	1
1633.0	0	1	1
1635.0	0	1	1
1640.0	0	1	1
1643.0	0	1	1
1652.0	0	1	1
1656.0	0	1	1
1661.0	0	1	1
1664.0	0	1	1
1667.0	0	1	1
1676.0	0	1	1
1677.0	0	1	1
1680.0	0	1	1
1682.0	0	1	1
1687.0	0	1	1
1689.0	0	1	1
1708.0	0	1	1
1710.0	0	1	1
1711.0	0	1	1
1713.0	0	2	2
1721.0	0	1	1
1724.0	0	1	1
1738.0	0	1	1
1739.0	0	1	1
1748.0	0	1	1
1750.0	0	1	1
1762.0	0	1	1
1768.0	0	1	1
1776.0	0	1	1
1789.0	0	1	1
1792.0	0	1	1
1795.0	0	1	1
1803.0	0	1	1
1806.0	0	1	1
1822.0	0	1	1
1832.0	0	1	1
1841.0	0	1	1
1858.0	0	1	1
1869.0	0	1	1
1874.0	0	1	1
1879.0	0	1	1
1884.0	0	1	1
1890.0	0	1	1
1892.0	0	1	1
1897.0	0	1	1
1900.0	0	1	1
1901.0	0	1	1
1914.0	0	1	1
1920.0	0	1	1
1921.0	0	1	1
1925.0	0	2	2
1926.0	0	1	1
1934.0	0	1	1
1940.0	0	1	1
1948.0	0	1	1
1953.0	0	1	1
1955.0	0	1	1
1957.0	0	1	1
1959.0	0	1	1
1970.0	0	1	1
1975.0	0	1	1
1978.0	0	1	1
1982.0	0	1	1
1987.0	0	2	2
1990.0	0	2	2
1994.0	0	1	1
2014.0	0	1	1
2018.0	0	1	1
2019.0	0	1	1
2020.0	0	1	1
2034.0	0	1	1
2050.0	0	1	1
2051.0	0	1	1
2062.0	0	1	1
2068.0	0	1	1
2073.0	0	1	1
2082.0	0	2	2
2094.0	0	1	1
2097.0	0	1	1
2117.0	0	1	1
2124.0	0	2	2
2135.0	0	1	1
2151.0	0	1	1
2153.0	0	1	1
2165.0	0	1	1
2169.0	0	2	2
2172.0	0	1	1
2192.0	0	1	1
2210.0	0	1	1
2221.0	0	1	1
2227.0	0	1	1
2229.0	0	1	1
2231.0	0	1	1
2244.0	0	1	1
2256.0	0	1	1
2261.0	0	1	1
2262.0	0	1	1
2302.0	0	1	1
2311.0	0	1	1
2332.0	0	1	1
2363.0	0	1	1
2394.0	0	1	1
2398.0	0	1	1
2401.0	0	1	1
2430.0	0	1	1
2445.0	0	2	2
2463.0	0	1	1
2475.0	0	1	1
2494.0	0	1	1
2497.0	0	1	1
2518.0	0	1	1
2522.0	0	1	1
2550.0	0	1	1
2563.0	0	1	1
2565.0	0	1	1
2571.0	0	1	1
2593.0	0	1	1
2633.0	0	1	1
2655.0	0	1	1
2706.0	0	1	1
2719.0	0	1	1
2747.0	0	1	1
2757.0	0	1	1
2771.0	0	1	1
2863.0	0	1	1
2889.0	0	1	1
2897.0	0	1	1
2948.0	0	1	1
2950.0	0	1	1
2951.0	0	1	1
2969.0	0	1	1
3087.0	0	1	1
3156.0	0	1	1
3180.0	0	1	1
3230.0	0	1	1
3233.0	0	1	1
3244.0	0	1	1
3295.0	0	1	1
3326.0	0	1	1
3334.0	0	1	1
3349.0	0	1	1
3350.0	0	1	1
3394.0	0	1	1
3465.0	0	1	1
3477.0	0	1	1
3486.0	0	1	1
3500.0	0	1	1
3590.0	0	1	1
3698.0	0	1	1
3774.0	0	1	1
3818.0	0	1	1
3849.0	0	1	1
3871.0	0	1	1
3895.0	0	1	1
4016.0	0	1	1
4179.0	0	1	1
4526.0	0	1	1
4582.0	0	1	1
4634.0	0	1	1
4666.0	0	1	1
4742.0	0	1	1
4743.0	0	1	1
4975.0	0	1	1
4997.0	0	1	1
6561.0	0	1	1
6700.0	0	1	1
6926.0	0	1	1
7024.0	0	1	1
7057.0	0	1	1
7351.0	0	1	1
7979.0	0	1	1

